lng,lat,type,num
116.4611893,39.87082291,0,1
116.4611893,39.87867737,2,1
116.4611893,39.93087769,4,1
116.4611969,39.90848541,0,1
116.4612122,39.8716507,0,1
116.4612122,39.88019562,2,1
116.4612122,39.88031769,2,1
116.4612122,39.88454056,0,1
116.4612122,39.89109039,0,1
116.4612351,39.88411331,0,1
116.4612351,39.91971207,0,1
116.4612656,39.8820076,0,1
116.4612808,39.90717316,4,1
116.4612885,39.88327408,0,1
116.4612885,39.90606689,0,1
116.4613037,39.91987991,4,1
116.4613113,39.88426971,2,1
116.4613113,39.90795135,3,1
116.46132659999998,39.87170792,2,1
116.46132659999998,39.87170792,3,1
116.46132659999998,39.89779663,0,1
116.46132659999998,39.93361282,0,1
116.4613342,39.84452438,0,1
116.4613495,39.90576172,0,1
116.4613571,39.88430405,2,1
116.4613571,39.88649368,0,1
116.4613571,39.88962936,0,1
116.46138,39.89028931,0,1
116.46138,39.89696884,0,1
116.4614029,39.89134216,0,1
116.4614029,39.90763855,3,1
116.4614029,39.91934204,0,1
116.4614029,39.91991043,4,1
116.4614182,39.89694214,0,1
116.4614182,39.92956924,1,1
116.4614258,39.92949295,4,1
116.4614258,39.93490601,1,1
116.4614258,39.93490601,4,1
116.4614487,39.89158249,0,1
116.4614487,39.91862869,1,1
116.4614639,39.91625977,1,1
116.4614716,39.89261627,0,1
116.4614716,39.91818237,1,1
116.4614716,39.91818237,2,1
116.4614716,39.94958115,0,1
116.4614716,39.94958115,2,1
116.4614945,39.88782883,2,1
116.4615097,39.97668839,0,1
116.4615173,39.8928566,0,1
116.4615173,39.89469147,2,1
116.4615173,39.9086113,3,1
116.4615173,39.93190002,2,1
116.4615402,39.89507675,1,1
116.4615402,39.9002037,2,1
116.4615402,39.91430283,0,1
116.4615402,39.92174911,4,1
116.4615402,39.93005371,2,1
116.4615707,39.89424896,0,1
116.4615707,39.89508057,2,1
116.4615707,39.90063858,1,1
116.4615707,39.92749405,0,1
116.4615707,39.92749405,2,1
116.4615707,39.93523788,1,1
116.4615784,39.89402008,0,1
116.4615784,39.92639542,1,1
116.4615936,39.90126038,0,1
116.4615936,39.91927719,1,1
116.4615936,39.92965698,4,1
116.4616013,39.90991974,3,1
116.4616013,39.92332458,2,1
116.4616013,39.95077515,4,1
116.4616165,39.92464828,1,1
116.4616165,39.92655563,1,1
116.4616242,39.8951149,0,1
116.4616242,39.90638733,4,1
116.4616242,39.92325211,0,1
116.4616242,39.92793655,4,1
116.4616394,39.91014481,0,1
116.4616394,39.91014481,4,1
116.4616394,39.93353653,2,1
116.4616394,39.93875504,0,1
116.4616394,39.93875504,1,1
116.4616394,39.93875504,2,1
116.461647,39.93819046,4,1
116.4616623,39.89338303,0,1
116.4616623,39.92765808,0,1
116.4616699,39.93218231,4,1
116.4616852,39.88882065,3,1
116.4616852,39.90990829,0,1
116.4616852,39.9317131,4,1
116.4616852,39.93269348,4,1
116.4616852,39.93675995,0,1
116.4616852,39.93787384,0,1
116.4616852,39.93889999,0,1
116.4616928,39.94127274,0,1
116.4616928,39.94127274,4,1
116.4616928,39.94292831,4,1
116.4617081,39.92301941,0,1
116.461731,39.90664291,4,1
116.461731,39.93717957,0,1
116.4617386,39.89380264,2,1
116.4617386,39.93388367,0,1
116.4617386,39.93872833,0,1
116.4617539,39.89395142,2,1
116.4617539,39.91007233,3,1
116.4617539,39.93581009,0,1
116.4617539,39.93769836,2,1
116.4617539,39.93987656,0,1
116.4617539,39.94531631,1,1
116.4617539,39.94531631,4,1
116.4617615,39.90322876,3,1
116.4617844,39.88417435,2,1
116.4617844,39.92081833,0,1
116.4617844,39.95025253,1,1
116.4618073,39.9106102,1,1
116.4618225,39.91047287,2,1
116.4618225,39.91306686,2,1
116.4618225,39.9337616,0,1
116.4618225,39.9337616,4,1
116.4618301,39.86449814,0,1
116.4618301,39.91135025,1,1
116.4618301,39.93557358,4,1
116.46184540000002,39.94381714,4,1
116.461853,39.94100189,0,1
116.4618683,39.92330551,0,1
116.4618759,39.90680313,0,1
116.4619141,39.89021683,1,1
116.4619217,39.90170288,0,1
116.4619446,39.86557388,4,1
116.4619446,39.90011597,0,1
116.4619446,39.93816376,0,1
116.4619598,39.9107132,4,1
116.4619598,39.91849518,1,1
116.4619675,39.90861511,3,1
116.4619827,39.88447952,2,1
116.4620514,39.94867325,1,1
116.4621124,39.91231155,0,1
116.4621124,39.94294739,4,1
116.4621201,39.92340088,2,1
116.4621887,39.93380356,2,1
116.4622269,39.92274857,0,1
116.4622726,39.89081955,1,1
116.4622955,39.88511658,0,1
116.4623032,39.92274094,4,1
116.46231840000002,39.93089294,2,1
116.4623413,39.98100662,0,1
116.4624405,39.86852264,2,1
116.46247859999998,39.97629166,0,1
116.4624863,39.85613632,0,1
116.4624863,39.90834808,1,1
116.4625473,39.90796661,0,1
116.4625549,39.88712692,0,1
116.4625549,39.88712692,2,1
116.462616,39.93379211,2,1
116.4626236,39.90834045,3,1
116.462677,39.88440323,0,1
116.462677,39.88440323,2,1
116.462677,39.89995575,1,1
116.462677,39.95667267,0,1
116.462822,39.93385315,2,1
116.4628372,39.87621307,0,1
116.4628906,39.99398041,0,1
116.4629059,39.88523865,0,1
116.46299740000002,39.9656601,0,1
116.4631195,39.87814713,4,1
116.4631195,39.93206787,0,1
116.4631195,39.93206787,4,1
116.4633102,39.98622513,0,1
116.463356,39.83632278,2,1
116.4634247,39.90467453,0,1
116.4634552,39.876091,0,1
116.4635468,39.97522736,2,1
116.463562,39.88444138,0,1
116.4635849,39.84339523,0,1
116.4637833,39.90880585,0,1
116.4638519,39.95969391,2,1
116.4639282,39.9238472,2,1
116.4639664,39.90833282,3,1
116.4639893,39.87137222,2,1
116.4640198,39.87738419,0,1
116.4640427,39.84006882,0,1
116.4640579,39.87144852,2,1
116.4640884,39.89735413,0,1
116.4640884,39.90832901,0,1
116.4641037,39.88943481,0,1
116.46411129999998,39.88594055,0,1
116.46411129999998,39.88594055,2,1
116.46418,39.93378067,2,1
116.46418,39.93378067,4,1
116.464325,39.90795517,1,1
116.464325,39.90834808,1,1
116.464325,39.90834808,2,1
116.4643784,39.94970322,0,1
116.4643784,39.94970322,1,1
116.4643784,39.94970322,2,1
116.4643936,39.96785355,0,1
116.4644165,39.92329788,2,1
116.4645615,39.90898132,3,1
116.4645615,39.98938370000001,0,1
116.4646072,39.90815353,0,1
116.4646072,39.90815353,2,1
116.4646683,39.83454132,0,1
116.4646683,39.83454132,2,1
116.46471409999998,40.03010559,0,1
116.4647217,39.87721252,3,1
116.4647827,39.90830994,1,1
116.4647827,39.90830994,3,1
116.4649582,39.93150711,0,1
116.4649582,39.93150711,1,1
116.4649811,39.88411331,1,1
116.4650497,39.97399902,2,1
116.4651413,39.93347168,2,1
116.4651413,40.02042007,0,1
116.4651718,40.07355881,0,1
116.4652176,39.81501770000001,0,1
116.4652634,39.95784378,0,1
116.4652786,40.02082443,0,1
116.4652863,39.96781921,4,1
116.4653091,39.93350601,1,1
116.465332,39.94391632,0,1
116.465332,39.98820496,0,1
116.465416,40.02060318,0,1
116.4654541,39.88384628,2,1
116.4655685,39.9082489,1,1
116.4656372,39.9187355,0,1
116.4657745,40.06764221,4,1
116.465889,39.83441925,1,1
116.4658966,39.95958328,0,1
116.4659729,39.8899498,0,1
116.4659729,39.8899498,2,1
116.4659805,40.0730896,0,1
116.4659958,39.98442078,0,1
116.4661179,39.95983887,0,1
116.46617890000002,39.95984268,0,1
116.4662323,39.90839386,1,1
116.46633909999998,39.89329529,1,1
116.46636200000002,39.86904907,0,1
116.4663696,39.93310547,2,1
116.4664078,39.98336411,0,1
116.4664383,39.90857697,0,1
116.46658329999998,39.95970917,0,1
116.466629,39.9215889,4,1
116.4666519,39.93365479,2,1
116.4666748,39.92259598,0,1
116.4666824,39.91348267,1,1
116.4667053,39.83951187,0,1
116.4667969,40.02026367,0,1
116.4668884,40.01896286,0,1
116.4669113,39.90836716,1,1
116.4669113,39.90836716,3,1
116.4669342,39.92340088,1,1
116.4669342,39.92340088,2,1
116.4669342,39.92918777,4,1
116.4669571,39.88531876,0,1
116.4669571,39.88531876,2,1
116.46698,39.85870361,1,1
116.4671478,39.92335892,0,1
116.4671936,39.92337418,1,1
116.4672241,39.98991776,0,1
116.4672394,39.93199539,0,1
116.4672928,39.91352844,0,1
116.4673157,39.87081909,0,1
116.4673615,39.93382645,2,1
116.4673843,39.97208786,0,1
116.4674072,40.00845337,0,1
116.4674301,39.90830612,3,1
116.46744540000002,39.90818024,3,1
116.46744540000002,40.07719803,4,1
116.467453,39.88469315,2,1
116.467453,40.01225281,0,1
116.4674988,39.88439941,0,1
116.4675751,39.82994461,0,1
116.4675751,40.00744247,0,1
116.467598,39.87129593,0,1
116.467598,39.87486267,2,1
116.467598,40.01125717,0,1
116.46760559999998,39.89340591,0,1
116.4676285,39.87037659,0,1
116.4676285,39.96155548,0,1
116.4676437,39.87937164,4,1
116.4676514,39.87135696,2,1
116.4677124,40.00215912,1,1
116.467804,39.94365692,0,1
116.4678497,39.95783615,1,1
116.467926,39.88090134,0,1
116.4679947,39.90817642,1,1
116.4679947,39.90827942,3,1
116.4680405,39.87515259,0,1
116.4681091,39.9082489,3,1
116.4681854,39.92498398,3,1
116.4681854,39.97930527,0,1
116.4681931,39.87781143,1,1
116.4681931,39.87781143,4,1
116.4682388,39.90822983,0,1
116.468277,39.88393021,2,1
116.4682846,39.97056961,0,1
116.4683304,39.95703506,1,1
116.46839140000002,40.01522446,0,1
116.4684448,39.95140839,2,1
116.4684906,39.92193604,0,1
116.4684906,39.92346954,2,1
116.4684906,39.9289093,0,1
116.46855929999998,39.90674591,3,1
116.46859740000002,39.83594131,0,1
116.4687271,39.8881073,0,1
116.46879579999998,39.89727020000001,0,1
116.4688416,39.87602615,0,1
116.4689331,39.97068405,4,1
116.46907040000002,39.83769608,0,1
116.469101,39.88435364,0,1
116.469101,39.90861511,3,1
116.469101,39.98597336,0,1
116.4691467,39.84186172,0,1
116.4691696,39.93380356,2,1
116.4691925,39.84394073,0,1
116.4692459,39.888729100000006,0,1
116.4692688,39.98571014,0,1
116.4692917,39.83780289,0,1
116.4692917,40.02075577,0,1
116.4695053,39.91802979,0,1
116.4695511,39.91367722,0,1
116.4695969,39.92772293,2,1
116.4696426,39.98566437,0,1
116.4697342,39.91644669,1,1
116.4698105,39.91636658,1,1
116.469841,39.92226791,0,1
116.469841,39.92226791,2,1
116.4699478,40.01213455,0,1
116.4700165,39.99453354,0,1
116.4700241,39.9083786,1,1
116.4700241,39.9083786,2,1
116.4700394,39.87856674,0,1
116.4701386,39.99353789999999,0,1
116.4701538,39.9084053,0,1
116.4702072,39.91239548,1,1
116.4702301,39.87873459,2,1
116.4702301,39.99253464,0,1
116.4702454,40.00086594,4,1
116.4703827,39.90834045,0,1
116.4706116,39.90832138,3,1
116.4706345,40.00880814,0,1
116.47068020000002,40.01483154,0,1
116.4707184,39.90175629,0,1
116.470726,39.83728027,2,1
116.4707718,39.83992004,0,1
116.4707718,39.84869385,0,1
116.4707718,39.90002823,0,1
116.4707718,39.97751999,0,1
116.4707947,40.00966644,0,1
116.4709396,39.88871765,0,1
116.4709625,39.90825272,3,1
116.471077,39.93570328,2,1
116.4711533,40.01934814,0,1
116.47117620000002,39.9403038,2,1
116.471199,39.90781021,1,1
116.47124479999998,39.90805435,3,1
116.47124479999998,39.90834427,3,1
116.471283,39.90784836,3,1
116.4712906,39.84651566,0,1
116.4712906,39.90781784,3,1
116.4713135,39.89341354,0,1
116.4713745,39.89128494,1,1
116.4714813,39.8968277,0,1
116.4716644,39.92675781,4,1
116.471695,39.99423218,0,1
116.471756,39.91374588,2,1
116.4718475,39.90833664,1,1
116.47192379999998,39.86878204,2,1
116.4720688,39.8624115,0,1
116.4720688,39.91586685,1,1
116.4720917,39.87932968,3,1
116.47216029999998,39.90792465,0,1
116.4721832,39.90598297,0,1
116.472229,39.90851593,3,1
116.4722366,39.90761185,1,1
116.4722366,39.9156189,1,1
116.4722595,39.87137604,0,1
116.4723282,39.90821838,0,1
116.4723282,39.90821838,2,1
116.4723511,40.00051498,0,1
116.4724655,39.90774536,3,1
116.4724655,39.91347885,0,1
116.4724655,39.91347885,4,1
116.4724808,39.90927505,0,1
116.4724884,39.90927124,0,1
116.4725189,39.91545105,1,1
116.4725647,39.89335251,0,1
116.4725647,39.89335251,3,1
116.4725876,39.91590118,1,1
116.4726563,39.93383026,2,1
116.4728622,39.98377228,0,1
116.4728699,39.86776352,0,1
116.4728928,39.9688797,0,1
116.4728928,40.0112648,0,1
116.4729614,39.90497589,0,1
116.4729843,39.83853531,0,1
116.4729843,39.89344406,3,1
116.4730301,39.86793137,0,1
116.4730835,39.90969849,0,1
116.4730835,39.99605179,0,1
116.47315220000002,40.01021194,0,1
116.4731827,39.86429214,0,1
116.4731827,40.00738144,0,1
116.4731979,39.88453293,1,1
116.4732208,39.89331055,3,1
116.4732208,39.9132843,1,1
116.4732437,39.92315674,0,1
116.4732742,39.91161346,0,1
116.4732895,39.904953000000006,1,1
116.4732895,39.904953000000006,3,1
116.4732895,40.00519943,0,1
116.47332,39.9118576,1,1
116.4733353,39.90865326,2,1
116.473381,39.90499496,0,1
116.473381,39.90846634,1,1
116.4734345,39.91178894,1,1
116.4734345,39.98332214,0,1
116.4734497,39.91226578,3,1
116.4734573,39.93579865,2,1
116.4735031,39.90879822,3,1
116.4735489,39.96821213,0,1
116.4736099,39.90861511,3,1
116.4736557,39.90843582,3,1
116.4736786,39.92312241,3,1
116.4737396,39.95292664,2,1
116.4737854,39.89455795,2,1
116.4737854,39.90816879,1,1
116.473877,39.87968445,2,1
116.47389979999998,39.89369583,3,1
116.47389979999998,39.89635468,0,1
116.47389979999998,39.91339111,1,1
116.4739456,39.91343307,3,1
116.4740143,39.95312881,2,1
116.4740448,39.8394928,2,1
116.4740906,39.89377213,0,1
116.4741058,39.90716553,1,1
116.4741058,39.9978447,0,1
116.4742203,39.83594894,2,1
116.4742432,39.90919876,0,1
116.4742432,39.91350174,0,1
116.4742432,39.9973526,4,1
116.47430420000002,39.83983231,2,1
116.47430420000002,39.8849144,0,1
116.4743118,39.90737534,3,1
116.47439579999998,40.03660965,0,1
116.4744186,39.9009819,0,1
116.4744415,39.96810913,2,1
116.4744721,39.90515900000001,3,1
116.4744873,39.94496536,0,1
116.4745178,39.90151596,0,1
116.4745178,39.90151596,1,1
116.4745636,39.90841675,3,1
116.4745789,40.00305176,0,1
116.4747315,39.84240723,0,1
116.4747315,39.98587418,0,1
116.4747772,39.98951721,0,1
116.4748001,39.88600922,0,1
116.4748306,39.81746674,0,1
116.4748764,39.91362762,1,1
116.4749146,39.92514038,2,1
116.4749222,39.91343689,2,1
116.4749603,40.04218292,0,1
116.4749832,40.00215912,0,1
116.4750137,39.90565109,0,1
116.4750366,39.97702408,0,1
116.4750748,39.86935806,2,1
116.4751282,39.87109375,2,1
116.4751511,39.90830231,3,1
116.475174,39.90954971,0,1
116.4751968,39.90885162,3,1
116.4752426,39.92944336,0,1
116.475296,39.90960693,0,1
116.4753418,39.90949249,3,1
116.4753876,39.83505249,0,1
116.4754791,39.86771774,0,1
116.4755249,39.90810013,1,1
116.4755249,39.98186874,0,1
116.4756241,39.90581131,1,1
116.4756241,39.91014862,0,1
116.4756241,39.91014862,1,1
116.4756241,39.93355942,2,1
116.4756622,39.90851593,0,1
116.4756928,39.91169739,3,1
116.475708,39.90913773,1,1
116.475708,39.90913773,3,1
116.4757156,39.98916245,0,1
116.4757614,39.90723419,0,1
116.4758072,39.89377975,0,1
116.4758072,39.90509033,0,1
116.4758072,39.96026611,0,1
116.4758453,39.90519714,3,1
116.4758682,39.91053009,3,1
116.4760437,39.90309906,2,1
116.4760437,39.90720367,0,1
116.4760437,39.90720367,3,1
116.4760437,39.90856171,3,1
116.4760666,39.90618896,0,1
116.4760971,39.83975983,2,1
116.4761658,39.83212662,0,1
116.4762268,39.91347504,1,1
116.4762344,39.92422485,4,1
116.47628020000002,39.90493774,1,1
116.47628020000002,39.9084549,3,1
116.4764023,39.90839005,3,1
116.47640990000002,39.91344833,1,1
116.4765854,39.913414,2,1
116.47660829999998,39.9057579,0,1
116.47660829999998,39.9057579,1,1
116.47660829999998,39.90726471,0,1
116.4766617,39.90851212,3,1
116.4766617,39.91306686,1,1
116.47667690000002,39.97891235,0,1
116.4766998,39.80355835,0,1
116.4766998,39.98952103,0,1
116.4767227,39.90816116,1,1
116.476799,39.91986084,3,1
116.476799,39.99455643,0,1
116.4768219,39.88004684,2,1
116.4768219,39.88004684,4,1
116.4768677,39.91347504,2,1
116.47688290000002,39.90805435,2,1
116.4768906,39.90721129999999,0,1
116.47695159999998,39.91311646,1,1
116.4770432,39.9058075,0,1
116.4770889,39.8711586,0,1
116.47715,39.92295456,0,1
116.4771729,39.90811539,0,1
116.4771729,39.90811539,1,1
116.4771805,39.90807724,0,1
116.4772492,39.8927536,0,1
116.477272,39.90807343,3,1
116.4772873,39.8752861,2,1
116.4772949,39.88297272,0,1
116.4773102,39.88440323,2,1
116.4773407,39.90711975,1,1
116.4773636,39.8952713,0,1
116.4773636,39.8952713,1,1
116.4773636,39.90819931,3,1
116.4773789,39.88739014,2,1
116.4773865,39.91201019,0,1
116.4774094,39.8922081,1,1
116.4774094,39.89267731,0,1
116.4774246,39.89048386,0,1
116.4774323,39.86940765,0,1
116.4774551,39.89019775,1,1
116.4774551,39.89421082,1,1
116.4775085,39.89838791,0,1
116.4775314,39.90847778,0,1
116.4775314,39.90847778,1,1
116.47763059999998,39.87123108,2,1
116.47763059999998,39.90714264,0,1
116.47763059999998,39.90714264,3,1
116.4776459,39.91056442,3,1
116.4776459,39.91122818,1,1
116.4776993,39.90386963,1,1
116.4777145,39.90023804,3,1
116.4777145,39.996315,0,1
116.4777222,39.90026474,3,1
116.4777374,39.88775253,2,1
116.4777374,39.90716553,1,1
116.4777451,39.90243912,0,1
116.4777451,39.90512085,3,1
116.4777451,39.91136932,0,1
116.4777451,39.91136932,2,1
116.4777679,39.90271378,0,1
116.4777679,39.90664291,1,1
116.4777679,39.90885925,1,1
116.4777832,39.90517807,3,1
116.4777908,39.90504456,0,1
116.4778137,39.9067688,1,1
116.477829,39.908535,2,1
116.4778366,39.90513611,0,1
116.4778366,39.90735245,0,1
116.4778366,39.90735245,3,1
116.4778366,39.9123764,0,1
116.4778519,39.90746307,1,1
116.4778595,39.90824509,3,1
116.4778595,39.9103775,2,1
116.4778976,39.91018295,1,1
116.4779205,39.93381882,0,1
116.4779511,39.90869141,3,1
116.4779511,39.91053391,2,1
116.4779511,39.91053391,3,1
116.4779739,39.91496277,1,1
116.4779892,39.91409683,1,1
116.4779892,39.91572571,1,1
116.4779968,39.98008347,0,1
116.4780121,39.90824509,2,1
116.4780273,39.9104805,2,1
116.4780273,39.9104805,3,1
116.478035,39.97991562,0,1
116.4780502,39.84142685,0,1
116.4780502,39.90345764,0,1
116.4780502,39.97982788,0,1
116.4780579,39.92329407,0,1
116.4780579,39.92329407,2,1
116.478096,39.90533829,1,1
116.47810359999998,39.89272308,0,1
116.4781189,39.92170715,1,1
116.4781418,39.90316391,0,1
116.4781494,39.90884781,1,1
116.4781494,39.90884781,2,1
116.4781952,39.92192078,2,1
116.4782181,39.92485428,0,1
116.478241,39.92616653,3,1
116.478447,40.00511932,0,1
116.47849270000002,39.93360138,0,1
116.47849270000002,39.93360138,2,1
116.4785614,39.92846298,0,1
116.47862240000002,39.9799881,0,1
116.4786606,39.83946991,2,1
116.4787827,39.84563446,0,1
116.4787827,39.90249252,0,1
116.4787979,39.92309570000001,0,1
116.4788437,39.91495514,1,1
116.4789658,39.86831284,0,1
116.478981,39.97227478,0,1
116.47898870000002,39.83518219,2,1
116.4790344,39.92280197,0,1
116.4790726,39.91543198,3,1
116.4791565,39.89324188,4,1
116.4792481,39.90911484,1,1
116.4792557,39.919979100000006,1,1
116.4792709,39.98029709,0,1
116.47937009999998,39.97214127,0,1
116.479599,39.91114044,0,1
116.479599,39.91114044,1,1
116.4797287,39.90833282,1,1
116.4797516,39.87140274,2,1
116.4798355,39.80185318,0,1
116.4798813,39.80199051,0,1
116.4799347,39.99502182,0,1
116.4800186,39.89858627,2,1
116.4802094,39.91040039,1,1
116.4802628,39.92274475,2,1
116.4803543,39.90514755,1,1
116.4803772,39.91056824,1,1
116.4803772,39.9157753,2,1
116.4805374,39.80060196,0,1
116.4805679,39.90831375,1,1
116.4805832,39.90825272,1,1
116.4806824,39.90530777,0,1
116.4807205,39.80023956,2,1
116.480751,39.90467453,0,1
116.4807892,39.90538788,1,1
116.480835,39.90916443,2,1
116.48085790000002,39.96653366,0,1
116.4808731,39.98929977,0,1
116.480896,39.92525482,2,1
116.480896,39.99735641,0,1
116.4809189,39.90441132,0,1
116.4809494,39.90915298,1,1
116.4810638,39.91562653,1,1
116.4810791,39.99097824,0,1
116.4811478,39.97128677,0,1
116.4811554,39.91040421,0,1
116.4812927,39.89751816,0,1
116.4812927,39.90805054,3,1
116.481514,39.98017502,0,1
116.4815292,39.89270782,0,1
116.4815598,40.08149719,0,1
116.4817352,40.07801056,0,1
116.4818344,39.9094429,1,1
116.4818726,39.91091919,1,1
116.4819412,39.95568085,0,1
116.4820938,39.99760437,0,1
116.48211670000002,39.88412476,0,1
116.4821243,39.9975853,0,1
116.4821854,39.91096497,0,1
116.4821854,39.93370819,0,1
116.4823303,39.92285156,0,1
116.4823532,39.83847809,0,1
116.4823532,39.99356842,0,1
116.4823761,39.89450073,1,1
116.482399,39.91061401,1,1
116.482399,39.93377686,0,1
116.4824371,39.98482513,0,1
116.4824524,39.93381119,0,1
116.4826126,39.91550827,1,1
116.4827576,39.91566849,0,1
116.4827957,39.9000206,0,1
116.4828415,39.90836334,0,1
116.4828415,39.90836334,1,1
116.482933,39.89190292,0,1
116.4829407,39.93373871,2,1
116.4829636,39.98478699,0,1
116.483017,39.92381668,2,1
116.4831314,39.92299652,2,1
116.4833221,39.91551971,1,1
116.4833679,39.9919281,0,1
116.4833832,39.90591049,1,1
116.4835663,39.89912033,0,1
116.4836044,39.99153519,4,1
116.4837189,39.92291641,0,1
116.4837418,39.98504639,0,1
116.4837418,39.99175262,0,1
116.4837647,39.99435425,0,1
116.4838867,39.99137115,0,1
116.4839554,39.90564728,1,1
116.4841461,39.84980011,0,1
116.48419950000002,39.90050888,0,1
116.4843826,39.84746552,1,1
116.4843826,39.92042542,2,1
116.4845123,39.92473221,0,1
116.48452,39.91786575,0,1
116.4845429,39.91443634,0,1
116.48456570000002,39.90819168,0,1
116.48456570000002,39.92287445,0,1
116.4846115,39.99123001,0,1
116.4846878,39.92021179,0,1
116.4847107,39.91906357,2,1
116.4847565,39.92047501,2,1
116.48476409999998,39.92550278,0,1
116.484787,39.92036057,2,1
116.4848023,39.84918213,0,1
116.4848709,39.96498871,0,1
116.4849167,39.8777771,2,1
116.4849243,39.91549301,0,1
116.4851227,39.8490715,0,1
116.4853668,39.85004425,0,1
116.4854813,39.87116241,1,1
116.4857178,39.85158539,1,1
116.4858017,39.852314,0,1
116.4858246,40.00761414,0,1
116.4858704,39.90296173,0,1
116.4858856,39.90052795,0,1
116.4859085,39.90808105,0,1
116.4859772,39.99550247,0,1
116.4860001,39.93227768,0,1
116.4861832,39.85759354,1,1
116.4861832,39.93376541,0,1
116.4862061,39.98984146,0,1
116.4862595,39.92372131,0,1
116.4862976,39.83410263,0,1
116.4863205,39.97200775,0,1
116.4863663,39.87797165,2,1
116.4865189,39.90786362,3,1
116.4865875,39.91315079,3,1
116.48670959999998,39.89808655,0,1
116.4867477,39.99549103,0,1
116.4867554,39.95948792,0,1
116.4869003,39.85596848,1,1
116.4870606,39.86004639,0,1
116.4870606,39.86004639,2,1
116.4872055,39.86140442,2,1
116.4872055,39.92033005,0,1
116.4872665,39.95787048,0,1
116.4873428,39.98923492,0,1
116.4875412,39.86336517,2,1
116.4875641,39.95772934,0,1
116.4876251,39.91854477,0,1
116.48765559999998,39.95812988,0,1
116.4876709,39.83530426,0,1
116.4876709,39.95783615,0,1
116.4877472,39.98923111,4,1
116.487793,39.86418152,2,1
116.487793,39.9241333,0,1
116.487793,39.95747757,0,1
116.4878616,39.86509323,2,1
116.4879532,39.92017365,0,1
116.4880066,39.88567352,2,1
116.4880066,39.90059662,0,1
116.4880066,39.90059662,1,1
116.4880142,39.90062332,0,1
116.4880295,39.91340637,0,1
116.4881439,39.90287399,0,1
116.4881897,39.86741638,2,1
116.4882202,39.99563217,0,1
116.4883728,39.87151718,0,1
116.4883728,39.87151718,2,1
116.4884033,39.91672516,0,1
116.488472,39.91396713,0,1
116.4885178,39.89317322,1,1
116.4885178,39.93300629,0,1
116.4885483,39.91669083,0,1
116.4885788,39.92064667,0,1
116.4885941,39.86736679,1,1
116.4885941,39.91535187,0,1
116.4886169,39.90026855,0,1
116.4888001,39.84428787,0,1
116.4888001,39.9197998,0,1
116.4888306,39.9376297,0,1
116.4888306,39.95299911,0,1
116.4888458,39.97974014,0,1
116.4891205,39.99422455,0,1
116.4891357,39.88965607,1,1
116.4891892,39.99011993,0,1
116.4892731,39.91324997,0,1
116.4892807,39.90742874,3,1
116.4892807,39.98943329,4,1
116.4893189,39.88557816,1,1
116.4893189,39.89283752,0,1
116.4893189,39.90885925,2,1
116.4893723,39.88517761,1,1
116.4893723,39.88517761,2,1
116.4893723,39.92258453,0,1
116.4894638,39.97154236,0,1
116.489502,39.87594986,2,1
116.4895096,39.88792419,0,1
116.4895783,39.86924744,2,1
116.4895783,39.93257523,0,1
116.4895935,39.88726807,1,1
116.489624,39.91026306,0,1
116.4896545,39.91665268,4,1
116.4896622,39.98534012,0,1
116.4896774,39.89886856,0,1
116.4896774,39.89886856,1,1
116.4897003,39.89923477,0,1
116.489708,39.87857437,2,1
116.489708,39.89851379,1,1
116.4897232,39.89751816,0,1
116.4897232,39.91543961,2,1
116.4897232,39.91782379,0,1
116.4897232,39.91782379,1,1
116.4897308,39.97135544,0,1
116.489769,39.90604782,0,1
116.48977659999998,39.88250732,1,1
116.48977659999998,39.93472672,2,1
116.4897919,39.90000916,0,1
116.48979950000002,39.90306473,1,1
116.48979950000002,39.93732834,2,1
116.4898148,39.94802856,0,1
116.48982240000002,39.97288513,0,1
116.4898377,39.88130569,0,1
116.4898377,39.8989296,0,1
116.4898377,39.91249466,0,1
116.4898377,39.94284439,2,1
116.4898605,39.91308594,1,1
116.4898605,39.92084885,0,1
116.4898605,39.93965912,1,1
116.4898605,39.94668198,2,1
116.4898682,39.93200302,0,1
116.4898682,39.9394989,2,1
116.4898834,39.89690018,0,1
116.4898834,39.90220261,0,1
116.4898834,39.90627289,0,1
116.4898834,39.91704559,1,1
116.4898834,39.92520905,0,1
116.4898834,39.92735291,0,1
116.4898834,39.93801117,0,1
116.4898834,39.93949509,0,1
116.4898834,39.94390869,1,1
116.4898834,39.94675064,2,1
116.48989109999998,39.89437866,0,1
116.48989109999998,39.92750931,0,1
116.4899063,39.89735031,0,1
116.4899063,39.8975029,0,1
116.4899139,39.89809799,1,1
116.4899139,39.93381119,2,1
116.48992920000002,39.90425873,0,1
116.48992920000002,39.91041183,3,1
116.4899368,39.88375092,1,1
116.4899368,39.92069626,1,1
116.4899368,39.92557144,0,1
116.4899368,39.97574234,0,1
116.4899521,39.90053177,0,1
116.4899521,39.93178558,0,1
116.4899597,39.93267822,1,1
116.489975,39.88365555,0,1
116.489975,39.88365555,1,1
116.4899826,39.92685699,0,1
116.4900513,39.90484619,0,1
116.4900742,39.91695023,0,1
116.4901123,39.97259903,0,1
116.4901123,39.97259903,1,1
116.4901199,39.96717834,0,1
116.4901428,39.89304352,0,1
116.4901428,39.96167755,0,1
116.4902954,39.92333221,0,1
